PUL ID,PUL_substrate,Sample ID
PUL0176,alpha-glucan,Li32137_S14_Metabat2_binout.36
PUL0176,alpha-glucan,Li32143_S20_Metabat2_binout.64
PUL0176,alpha-glucan,Li32143_S20_Metabat2_binout.64
PUL0176,alpha-glucan,Li32149_S26_Maxbin2out.036
PUL0176,alpha-glucan,Li32149_S26_Maxbin2out.036
PUL0176,alpha-glucan,Li32149_S26_Maxbin2out.036
PUL0176,alpha-glucan,Li32156_S33_Metabat2_binout.14
PUL0176,alpha-glucan,Li32156_S33_Metabat2_binout.14
PUL0176,alpha-glucan,Li32132_S9_Metabat2_binout.24
PUL0176,alpha-glucan,Li32139_S16_Metabat2_binout.13
PUL0176,alpha-glucan,Li32176_S53_Metabat2_binout.39
PUL0176,alpha-glucan,Li32134_S11_Metabat2_binout.28
PUL0176,alpha-glucan,Li32143_S20_Metabat2_binout.50
PUL0176,alpha-glucan,Li32199_S76_Maxbin2out.013
PUL0176,alpha-glucan,Li32206_S83_Metabat2_binout.105
PUL0176,alpha-glucan,Li32206_S83_Metabat2_binout.105
PUL0176,alpha-glucan,Li32187_S64_Metabat2_binout.15
PUL0176,alpha-glucan,Li32188_S65_Metabat2_binout.2
PUL0176,alpha-glucan,Li32172_S49_Metabat2_binout.38
PUL0176,alpha-glucan,Li32137_S14_Maxbin2out.008
PUL0176,alpha-glucan,Li32130_S7_Metabat2_binout.56
PUL0176,alpha-glucan,Li32143_S20_Metabat2_binout.23
PUL0197,alpha-glucan,Li32153_S30_Metabat2_binout.63
PUL0197,alpha-glucan,Li32144_S21_Metabat2_binout.15
PUL0197,alpha-glucan,Li32131_S8_Metabat2_binout.116
PUL0197,alpha-glucan,Li32167_S44_Metabat2_binout.88
PUL0197,alpha-glucan,Li32165_S42_Metabat2_binout.21
PUL0197,alpha-glucan,Li32143_S20_Maxbin2out.004
PUL0197,alpha-glucan,Li32143_S20_Metabat2_binout.83
PUL0197,alpha-glucan,Li32201_S78_Metabat2_binout.1
PUL0197,alpha-glucan,Li32168_S45_Metabat2_binout.62
PUL0197,alpha-glucan,Li32166_S43_Metabat2_binout.45
PUL0197,alpha-glucan,Li32131_S8_Maxbin2out.047
PUL0197,alpha-glucan,Li32177_S54_Metabat2_binout.86
PUL0197,alpha-glucan,Li32144_S21_Metabat2_binout.76
PUL0197,alpha-glucan,Li32206_S83_Metabat2_binout.77
PUL0197,alpha-glucan,Li32153_S30_Metabat2_binout.112
PUL0197,alpha-glucan,Li32188_S65_Maxbin2out.019
PUL0197,alpha-glucan,Li32128_S5_Metabat2_binout.14
PUL0197,alpha-glucan,Li32203_S80_Maxbin2out.007
PUL0197,alpha-glucan,Li32171_S48_Metabat2_binout.2
PUL0197,alpha-glucan,Li32137_S14_Metabat2_binout.62
PUL0197,alpha-glucan,Li32152_S29_Maxbin2out.011
PUL0197,alpha-glucan,Li32131_S8_Metabat2_binout.70
PUL0197,alpha-glucan,Li32132_S9_Metabat2_binout.73
PUL0197,alpha-glucan,Li32155_S32_Maxbin2out.009
PUL0197,alpha-glucan,Li32143_S20_Metabat2_binout.48
PUL0197,alpha-glucan,Li32129_S6_Metabat2_binout.40
PUL0197,alpha-glucan,Li32151_S28_Metabat2_binout.156
PUL0197,alpha-glucan,Li32161_S38_Maxbin2out.057
PUL0197,alpha-glucan,Li32161_S38_Maxbin2out.057
PUL0197,alpha-glucan,Li32199_S76_Maxbin2out.014
PUL0197,alpha-glucan,Li32161_S38_Metabat2_binout.47
PUL0197,alpha-glucan,Li32170_S47_Maxbin2out.026
PUL0197,alpha-glucan,Li32153_S30_Metabat2_binout.89
PUL0197,alpha-glucan,Li32140_S17_Maxbin2out.011
PUL0197,alpha-glucan,Li32132_S9_Metabat2_binout.16
PUL0197,alpha-glucan,Li32206_S83_Metabat2_binout.57
PUL0197,alpha-glucan,Li32142_S19_Metabat2_binout.89
PUL0197,alpha-glucan,Li32170_S47_Metabat2_binout.64
PUL0197,alpha-glucan,Li32149_S26_Metabat2_binout.12
PUL0197,alpha-glucan,Li32133_S10_Metabat2_binout.43
PUL0197,alpha-glucan,Li32166_S43_Metabat2_binout.136
PUL0197,alpha-glucan,Li32166_S43_Metabat2_binout.136
PUL0197,alpha-glucan,Li32131_S8_Metabat2_binout.44
PUL0197,alpha-glucan,Li32154_S31_Maxbin2out.019
PUL0197,alpha-glucan,Li32194_S71_Metabat2_binout.45
PUL0197,alpha-glucan,Li32182_S59_Metabat2_binout.38
PUL0197,alpha-glucan,Li32182_S59_Metabat2_binout.38
PUL0197,alpha-glucan,Li32153_S30_Metabat2_binout.122
PUL0197,alpha-glucan,Li32143_S20_Metabat2_binout.68
PUL0197,alpha-glucan,Li32144_S21_Metabat2_binout.91
PUL0197,alpha-glucan,Li32136_S13_Maxbin2out.024
PUL0197,alpha-glucan,Li32199_S76_Maxbin2out.034
PUL0197,alpha-glucan,Li32170_S47_Metabat2_binout.93
PUL0197,alpha-glucan,Li32137_S14_Metabat2_binout.36
PUL0197,alpha-glucan,Li32177_S54_Metabat2_binout.117
PUL0197,alpha-glucan,Li32192_S69_Metabat2_binout.90
PUL0197,alpha-glucan,Li32198_S75_Metabat2_binout.133
PUL0197,alpha-glucan,Li32175_S52_Metabat2_binout.118
PUL0197,alpha-glucan,Li32176_S53_Metabat2_binout.70
PUL0197,alpha-glucan,Li32161_S38_Metabat2_binout.16
PUL0197,alpha-glucan,Li32205_S82_Maxbin2out.003
PUL0197,alpha-glucan,Li32148_S25_Metabat2_binout.105
PUL0197,alpha-glucan,Li32151_S28_Metabat2_binout.74
PUL0197,alpha-glucan,Li32158_S35_Maxbin2out.021
PUL0197,alpha-glucan,Li32185_S62_Maxbin2out.027
PUL0197,alpha-glucan,Li32156_S33_Metabat2_binout.14
PUL0197,alpha-glucan,Li32148_S25_Metabat2_binout.102
PUL0197,alpha-glucan,Li32149_S26_Metabat2_binout.114
PUL0197,alpha-glucan,Li32132_S9_Metabat2_binout.24
PUL0197,alpha-glucan,Li32169_S46_Metabat2_binout.91
PUL0197,alpha-glucan,Li32144_S21_Metabat2_binout.18
PUL0197,alpha-glucan,Li32189_S66_Metabat2_binout.68
PUL0197,alpha-glucan,Li32174_S51_Metabat2_binout.99
PUL0197,alpha-glucan,Li32191_S68_Metabat2_binout.47
PUL0197,alpha-glucan,Li32134_S11_Metabat2_binout.28
PUL0197,alpha-glucan,Li32155_S32_Metabat2_binout.39
PUL0197,alpha-glucan,Li32203_S80_Metabat2_binout.49
PUL0197,alpha-glucan,Li32134_S11_Metabat2_binout.34
PUL0197,alpha-glucan,Li32174_S51_Maxbin2out.005
PUL0197,alpha-glucan,Li32156_S33_Metabat2_binout.39
PUL0197,alpha-glucan,Li32205_S82_Metabat2_binout.92
PUL0197,alpha-glucan,Li32143_S20_Metabat2_binout.92
PUL0197,alpha-glucan,Li32146_S23_Metabat2_binout.52
PUL0197,alpha-glucan,Li32130_S7_Metabat2_binout.27
PUL0197,alpha-glucan,Li32166_S43_Metabat2_binout.54
PUL0197,alpha-glucan,Li32135_S12_Maxbin2out.006
PUL0197,alpha-glucan,Li32153_S30_Metabat2_binout.61
PUL0197,alpha-glucan,Li32170_S47_Metabat2_binout.88
PUL0197,alpha-glucan,Li32175_S52_Metabat2_binout.56
PUL0197,alpha-glucan,Li32134_S11_Metabat2_binout.63
PUL0197,alpha-glucan,Li32134_S11_Metabat2_binout.63
PUL0197,alpha-glucan,Li32144_S21_Maxbin2out.005
PUL0197,alpha-glucan,Li32204_S81_Maxbin2out.010
PUL0197,alpha-glucan,Li32171_S48_Metabat2_binout.44
PUL0197,alpha-glucan,Li32185_S62_Maxbin2out.028
PUL0197,alpha-glucan,Li32179_S56_Metabat2_binout.97
PUL0197,alpha-glucan,Li32179_S56_Metabat2_binout.97
PUL0197,alpha-glucan,Li32140_S17_Maxbin2out.036
PUL0197,alpha-glucan,Li32164_S41_Metabat2_binout.49
PUL0197,alpha-glucan,Li32145_S22_Metabat2_binout.132
PUL0197,alpha-glucan,Li32196_S73_Metabat2_binout.17
PUL0197,alpha-glucan,Li32145_S22_Metabat2_binout.139
PUL0197,alpha-glucan,Li32137_S14_Maxbin2out.008
PUL0197,alpha-glucan,Li32205_S82_Metabat2_binout.75
PUL0197,alpha-glucan,Li32134_S11_Metabat2_binout.38
PUL0197,alpha-glucan,Li32188_S65_Metabat2_binout.42
PUL0197,alpha-glucan,Li32139_S16_Maxbin2out.018
PUL0197,alpha-glucan,Li32144_S21_Metabat2_binout.53
PUL0197,alpha-glucan,Li32162_S39_Metabat2_binout.75
PUL0197,alpha-glucan,Li32130_S7_Metabat2_binout.40
PUL0197,alpha-glucan,Li32166_S43_Maxbin2out.026
PUL0197,alpha-glucan,Li32153_S30_Maxbin2out.001
PUL0230,alpha-glucan,Li32153_S30_Metabat2_binout.63
PUL0230,alpha-glucan,Li32130_S7_Metabat2_binout.24
PUL0230,alpha-glucan,Li32168_S45_Metabat2_binout.91
PUL0230,alpha-glucan,Li32136_S13_Metabat2_binout.105
PUL0230,alpha-glucan,Li32179_S56_Maxbin2out.002
PUL0230,alpha-glucan,Li32179_S56_Maxbin2out.002
PUL0230,alpha-glucan,Li32158_S35_Maxbin2out.022
PUL0230,alpha-glucan,Li32166_S43_Metabat2_binout.45
PUL0230,alpha-glucan,Li32157_S34_Maxbin2out.033
PUL0230,alpha-glucan,Li32142_S19_Maxbin2out.001
PUL0230,alpha-glucan,Li32142_S19_Maxbin2out.001
PUL0230,alpha-glucan,Li32142_S19_Maxbin2out.001
PUL0230,alpha-glucan,Li32144_S21_Metabat2_binout.76
PUL0230,alpha-glucan,Li32154_S31_Maxbin2out.037
PUL0230,alpha-glucan,Li32174_S51_Maxbin2out.028
PUL0230,alpha-glucan,Li32161_S38_Metabat2_binout.51
PUL0230,alpha-glucan,Li32144_S21_Metabat2_binout.38
PUL0230,alpha-glucan,Li32144_S21_Metabat2_binout.38
PUL0230,alpha-glucan,Li32203_S80_Maxbin2out.007
PUL0230,alpha-glucan,Li32137_S14_Metabat2_binout.62
PUL0230,alpha-glucan,Li32150_S27_Metabat2_binout.82
PUL0230,alpha-glucan,Li32132_S9_Metabat2_binout.73
PUL0230,alpha-glucan,Li32126_S3_Metabat2_binout.83
PUL0230,alpha-glucan,Li32155_S32_Maxbin2out.009
PUL0230,alpha-glucan,Li32196_S73_Maxbin2out.046
PUL0230,alpha-glucan,Li32143_S20_Metabat2_binout.59
PUL0230,alpha-glucan,Li32176_S53_Metabat2_binout.60
PUL0230,alpha-glucan,Li32176_S53_Metabat2_binout.60
PUL0230,alpha-glucan,Li32160_S37_Metabat2_binout.1
PUL0230,alpha-glucan,Li32160_S37_Metabat2_binout.1
PUL0230,alpha-glucan,Li32153_S30_Metabat2_binout.89
PUL0230,alpha-glucan,Li32153_S30_Metabat2_binout.89
PUL0230,alpha-glucan,Li32153_S30_Metabat2_binout.89
PUL0230,alpha-glucan,Li32177_S54_Metabat2_binout.147
PUL0230,alpha-glucan,Li32140_S17_Maxbin2out.011
PUL0230,alpha-glucan,Li32140_S17_Maxbin2out.011
PUL0230,alpha-glucan,Li32132_S9_Metabat2_binout.16
PUL0230,alpha-glucan,Li32132_S9_Metabat2_binout.16
PUL0230,alpha-glucan,Li32132_S9_Maxbin2out.002
PUL0230,alpha-glucan,Li32206_S83_Metabat2_binout.57
PUL0230,alpha-glucan,Li32149_S26_Metabat2_binout.12
PUL0230,alpha-glucan,Li32149_S26_Metabat2_binout.12
PUL0230,alpha-glucan,Li32133_S10_Metabat2_binout.43
PUL0230,alpha-glucan,Li32133_S10_Metabat2_binout.43
PUL0230,alpha-glucan,Li32166_S43_Metabat2_binout.136
PUL0230,alpha-glucan,Li32206_S83_Metabat2_binout.124
PUL0230,alpha-glucan,Li32206_S83_Metabat2_binout.124
PUL0230,alpha-glucan,Li32206_S83_Metabat2_binout.124
PUL0230,alpha-glucan,Li32161_S38_Maxbin2out.038
PUL0230,alpha-glucan,Li32152_S29_Metabat2_binout.76
PUL0230,alpha-glucan,Li32152_S29_Metabat2_binout.76
PUL0230,alpha-glucan,Li32158_S35_Metabat2_binout.121
PUL0230,alpha-glucan,Li32189_S66_Metabat2_binout.117
PUL0230,alpha-glucan,Li32185_S62_Metabat2_binout.64
PUL0230,alpha-glucan,Li32153_S30_Metabat2_binout.122
PUL0230,alpha-glucan,Li32143_S20_Metabat2_binout.68
PUL0230,alpha-glucan,Li32143_S20_Metabat2_binout.68
PUL0230,alpha-glucan,Li32143_S20_Metabat2_binout.68
PUL0230,alpha-glucan,Li32188_S65_Metabat2_binout.49
PUL0230,alpha-glucan,Li32191_S68_Metabat2_binout.40
PUL0230,alpha-glucan,Li32131_S8_Metabat2_binout.89
PUL0230,alpha-glucan,Li32144_S21_Metabat2_binout.91
PUL0230,alpha-glucan,Li32176_S53_Metabat2_binout.13
PUL0230,alpha-glucan,Li32164_S41_Maxbin2out.007
PUL0230,alpha-glucan,Li32164_S41_Maxbin2out.063
PUL0230,alpha-glucan,Li32144_S21_Maxbin2out.022
PUL0230,alpha-glucan,Li32144_S21_Maxbin2out.022
PUL0230,alpha-glucan,Li32144_S21_Maxbin2out.022
PUL0230,alpha-glucan,Li32128_S5_Maxbin2out.003
PUL0230,alpha-glucan,Li32169_S46_Metabat2_binout.68
PUL0230,alpha-glucan,Li32127_S4_Metabat2_binout.55
PUL0230,alpha-glucan,Li32148_S25_Metabat2_binout.105
PUL0230,alpha-glucan,Li32151_S28_Metabat2_binout.54
PUL0230,alpha-glucan,Li32185_S62_Maxbin2out.038
PUL0230,alpha-glucan,Li32151_S28_Metabat2_binout.74
PUL0230,alpha-glucan,Li32127_S4_Metabat2_binout.126
PUL0230,alpha-glucan,Li32185_S62_Maxbin2out.027
PUL0230,alpha-glucan,Li32147_S24_Metabat2_binout.140
PUL0230,alpha-glucan,Li32152_S29_Metabat2_binout.124
PUL0230,alpha-glucan,Li32152_S29_Metabat2_binout.124
PUL0230,alpha-glucan,Li32152_S29_Metabat2_binout.124
PUL0230,alpha-glucan,Li32203_S80_Maxbin2out.014
PUL0230,alpha-glucan,Li32189_S66_Maxbin2out.010
PUL0230,alpha-glucan,Li32159_S36_Maxbin2out.008
PUL0230,alpha-glucan,Li32171_S48_Metabat2_binout.107
PUL0230,alpha-glucan,Li32149_S26_Metabat2_binout.114
PUL0230,alpha-glucan,Li32149_S26_Metabat2_binout.114
PUL0230,alpha-glucan,Li32132_S9_Metabat2_binout.24
PUL0230,alpha-glucan,Li32179_S56_Metabat2_binout.109
PUL0230,alpha-glucan,Li32139_S16_Metabat2_binout.13
PUL0230,alpha-glucan,Li32144_S21_Metabat2_binout.18
PUL0230,alpha-glucan,Li32144_S21_Metabat2_binout.18
PUL0230,alpha-glucan,Li32197_S74_Metabat2_binout.12
PUL0230,alpha-glucan,Li32134_S11_Metabat2_binout.28
PUL0230,alpha-glucan,Li32134_S11_Metabat2_binout.28
PUL0230,alpha-glucan,Li32170_S47_Maxbin2out.043
PUL0230,alpha-glucan,Li32148_S25_Metabat2_binout.61
PUL0230,alpha-glucan,Li32143_S20_Metabat2_binout.50
PUL0230,alpha-glucan,Li32151_S28_Metabat2_binout.3
PUL0230,alpha-glucan,Li32176_S53_Metabat2_binout.30
PUL0230,alpha-glucan,Li32143_S20_Metabat2_binout.92
PUL0230,alpha-glucan,Li32124_S1_Metabat2_binout.46
PUL0230,alpha-glucan,Li32146_S23_Metabat2_binout.52
PUL0230,alpha-glucan,Li32153_S30_Metabat2_binout.61
PUL0230,alpha-glucan,Li32204_S81_Maxbin2out.010
PUL0230,alpha-glucan,Li32171_S48_Metabat2_binout.44
PUL0230,alpha-glucan,Li32172_S49_Metabat2_binout.29
PUL0230,alpha-glucan,Li32203_S80_Metabat2_binout.13
PUL0230,alpha-glucan,Li32152_S29_Metabat2_binout.128
PUL0230,alpha-glucan,Li32145_S22_Metabat2_binout.132
PUL0230,alpha-glucan,Li32188_S65_Metabat2_binout.2
PUL0230,alpha-glucan,Li32177_S54_Metabat2_binout.49
PUL0230,alpha-glucan,Li32146_S23_Metabat2_binout.102
PUL0230,alpha-glucan,Li32172_S49_Metabat2_binout.38
PUL0230,alpha-glucan,Li32172_S49_Metabat2_binout.38
PUL0230,alpha-glucan,Li32137_S14_Maxbin2out.008
PUL0230,alpha-glucan,Li32137_S14_Maxbin2out.008
PUL0230,alpha-glucan,Li32134_S11_Metabat2_binout.38
PUL0230,alpha-glucan,Li32196_S73_Metabat2_binout.112
PUL0230,alpha-glucan,Li32151_S28_Metabat2_binout.89
PUL0230,alpha-glucan,Li32151_S28_Metabat2_binout.150
PUL0230,alpha-glucan,Li32134_S11_Maxbin2out.025
PUL0230,alpha-glucan,Li32144_S21_Metabat2_binout.53
PUL0230,alpha-glucan,Li32185_S62_Metabat2_binout.62
PUL0230,alpha-glucan,Li32130_S7_Metabat2_binout.56
PUL0230,alpha-glucan,Li32130_S7_Metabat2_binout.56
PUL0230,alpha-glucan,Li32130_S7_Metabat2_binout.56
PUL0230,alpha-glucan,Li32130_S7_Metabat2_binout.56
PUL0230,alpha-glucan,Li32130_S7_Metabat2_binout.56
PUL0230,alpha-glucan,Li32143_S20_Metabat2_binout.18
PUL0230,alpha-glucan,Li32143_S20_Metabat2_binout.18
PUL0230,alpha-glucan,Li32143_S20_Metabat2_binout.23
PUL0230,alpha-glucan,Li32168_S45_Maxbin2out.030
PUL0230,alpha-glucan,Li32166_S43_Maxbin2out.026
PUL0230,alpha-glucan,Li32185_S62_Metabat2_binout.13
PUL0230,alpha-glucan,Li32202_S79_Metabat2_binout.54
PUL0230,alpha-glucan,Li32153_S30_Maxbin2out.001
PUL0265,alpha-glucan,Li32143_S20_Metabat2_binout.68
PUL0268,alpha-glucan,Li32143_S20_Metabat2_binout.64
PUL0268,alpha-glucan,Li32179_S56_Metabat2_binout.25
PUL0275,alpha-glucan,Li32206_S83_Metabat2_binout.117
PUL0275,alpha-glucan,Li32185_S62_Metabat2_binout.114
PUL0275,alpha-glucan,Li32184_S61_Metabat2_binout.13
PUL0275,alpha-glucan,Li32136_S13_Metabat2_binout.105
PUL0275,alpha-glucan,Li32129_S6_Metabat2_binout.10
PUL0275,alpha-glucan,Li32174_S51_Metabat2_binout.40
PUL0275,alpha-glucan,Li32172_S49_Metabat2_binout.49
PUL0275,alpha-glucan,Li32157_S34_Maxbin2out.033
PUL0275,alpha-glucan,Li32147_S24_Metabat2_binout.98
PUL0275,alpha-glucan,Li32142_S19_Maxbin2out.001
PUL0275,alpha-glucan,Li32179_S56_Metabat2_binout.141
PUL0275,alpha-glucan,Li32153_S30_Metabat2_binout.38
PUL0275,alpha-glucan,Li32166_S43_Metabat2_binout.71
PUL0275,alpha-glucan,Li32144_S21_Metabat2_binout.38
PUL0275,alpha-glucan,Li32132_S9_Maxbin2out.006
PUL0275,alpha-glucan,Li32150_S27_Metabat2_binout.82
PUL0275,alpha-glucan,Li32206_S83_Maxbin2out.004
PUL0275,alpha-glucan,Li32157_S34_Metabat2_binout.83
PUL0275,alpha-glucan,Li32134_S11_Maxbin2out.008
PUL0275,alpha-glucan,Li32160_S37_Metabat2_binout.1
PUL0275,alpha-glucan,Li32136_S13_Metabat2_binout.42
PUL0275,alpha-glucan,Li32205_S82_Metabat2_binout.96
PUL0275,alpha-glucan,Li32161_S38_Metabat2_binout.47
PUL0275,alpha-glucan,Li32132_S9_Metabat2_binout.28
PUL0275,alpha-glucan,Li32147_S24_Metabat2_binout.96
PUL0275,alpha-glucan,Li32132_S9_Metabat2_binout.16
PUL0275,alpha-glucan,Li32206_S83_Metabat2_binout.57
PUL0275,alpha-glucan,Li32145_S22_Metabat2_binout.158
PUL0275,alpha-glucan,Li32149_S26_Metabat2_binout.12
PUL0275,alpha-glucan,Li32206_S83_Metabat2_binout.124
PUL0275,alpha-glucan,Li32184_S61_Metabat2_binout.66
PUL0275,alpha-glucan,Li32152_S29_Metabat2_binout.76
PUL0275,alpha-glucan,Li32158_S35_Metabat2_binout.121
PUL0275,alpha-glucan,Li32185_S62_Metabat2_binout.64
PUL0275,alpha-glucan,Li32185_S62_Metabat2_binout.64
PUL0275,alpha-glucan,Li32154_S31_Maxbin2out.019
PUL0275,alpha-glucan,Li32194_S71_Metabat2_binout.45
PUL0275,alpha-glucan,Li32142_S19_Metabat2_binout.77
PUL0275,alpha-glucan,Li32174_S51_Metabat2_binout.117
PUL0275,alpha-glucan,Li32145_S22_Metabat2_binout.82
PUL0275,alpha-glucan,Li32143_S20_Maxbin2out.023
PUL0275,alpha-glucan,Li32166_S43_Maxbin2out.021
PUL0275,alpha-glucan,Li32128_S5_Maxbin2out.003
PUL0275,alpha-glucan,Li32142_S19_Metabat2_binout.11
PUL0275,alpha-glucan,Li32127_S4_Metabat2_binout.55
PUL0275,alpha-glucan,Li32148_S25_Metabat2_binout.105
PUL0275,alpha-glucan,Li32142_S19_Metabat2_binout.54
PUL0275,alpha-glucan,Li32151_S28_Metabat2_binout.74
PUL0275,alpha-glucan,Li32127_S4_Metabat2_binout.131
PUL0275,alpha-glucan,Li32151_S28_Metabat2_binout.143
PUL0275,alpha-glucan,Li32147_S24_Metabat2_binout.140
PUL0275,alpha-glucan,Li32152_S29_Metabat2_binout.124
PUL0275,alpha-glucan,Li32206_S83_Metabat2_binout.65
PUL0275,alpha-glucan,Li32153_S30_Metabat2_binout.36
PUL0275,alpha-glucan,Li32149_S26_Metabat2_binout.114
PUL0275,alpha-glucan,Li32179_S56_Metabat2_binout.109
PUL0275,alpha-glucan,Li32165_S42_Metabat2_binout.17
PUL0275,alpha-glucan,Li32177_S54_Metabat2_binout.57
PUL0275,alpha-glucan,Li32207_S84_Metabat2_binout.79
PUL0275,alpha-glucan,Li32163_S40_Maxbin2out.028
PUL0275,alpha-glucan,Li32170_S47_Metabat2_binout.99
PUL0275,alpha-glucan,Li32151_S28_Metabat2_binout.3
PUL0275,alpha-glucan,Li32199_S76_Maxbin2out.013
PUL0275,alpha-glucan,Li32197_S74_Metabat2_binout.47
PUL0275,alpha-glucan,Li32124_S1_Metabat2_binout.46
PUL0275,alpha-glucan,Li32144_S21_Metabat2_binout.104
PUL0275,alpha-glucan,Li32187_S64_Metabat2_binout.15
PUL0275,alpha-glucan,Li32188_S65_Metabat2_binout.2
PUL0275,alpha-glucan,Li32172_S49_Metabat2_binout.38
PUL0275,alpha-glucan,Li32141_S18_Maxbin2out.030
PUL0275,alpha-glucan,Li32185_S62_Metabat2_binout.62
PUL0275,alpha-glucan,Li32130_S7_Metabat2_binout.56
PUL0275,alpha-glucan,Li32179_S56_Metabat2_binout.125
PUL0275,alpha-glucan,Li32166_S43_Maxbin2out.026
PUL0275,alpha-glucan,Li32153_S30_Metabat2_binout.7
PUL0276,alpha-glucan,Li32143_S20_Maxbin2out.023
PUL0276,alpha-glucan,Li32134_S11_Metabat2_binout.28
PUL0276,alpha-glucan,Li32151_S28_Metabat2_binout.3
PUL0276,alpha-glucan,Li32199_S76_Maxbin2out.013
PUL0327,alpha-glucan,Li32157_S34_Maxbin2out.010
PUL0327,alpha-glucan,Li32179_S56_Maxbin2out.002
PUL0327,alpha-glucan,Li32129_S6_Metabat2_binout.10
PUL0327,alpha-glucan,Li32143_S20_Metabat2_binout.51
PUL0327,alpha-glucan,Li32142_S19_Maxbin2out.001
PUL0327,alpha-glucan,Li32142_S19_Maxbin2out.001
PUL0327,alpha-glucan,Li32142_S19_Maxbin2out.001
PUL0327,alpha-glucan,Li32179_S56_Metabat2_binout.141
PUL0327,alpha-glucan,Li32179_S56_Metabat2_binout.141
PUL0327,alpha-glucan,Li32179_S56_Metabat2_binout.141
PUL0327,alpha-glucan,Li32203_S80_Metabat2_binout.7
PUL0327,alpha-glucan,Li32144_S21_Metabat2_binout.38
PUL0327,alpha-glucan,Li32138_S15_Metabat2_binout.21
PUL0327,alpha-glucan,Li32161_S38_Metabat2_binout.12
PUL0327,alpha-glucan,Li32132_S9_Metabat2_binout.16
PUL0327,alpha-glucan,Li32132_S9_Metabat2_binout.16
PUL0327,alpha-glucan,Li32132_S9_Metabat2_binout.16
PUL0327,alpha-glucan,Li32149_S26_Metabat2_binout.12
PUL0327,alpha-glucan,Li32184_S61_Metabat2_binout.66
PUL0327,alpha-glucan,Li32184_S61_Metabat2_binout.66
PUL0327,alpha-glucan,Li32152_S29_Metabat2_binout.76
PUL0327,alpha-glucan,Li32152_S29_Metabat2_binout.76
PUL0327,alpha-glucan,Li32143_S20_Metabat2_binout.68
PUL0327,alpha-glucan,Li32197_S74_Maxbin2out.009
PUL0327,alpha-glucan,Li32191_S68_Metabat2_binout.40
PUL0327,alpha-glucan,Li32191_S68_Metabat2_binout.40
PUL0327,alpha-glucan,Li32160_S37_Metabat2_binout.3
PUL0327,alpha-glucan,Li32176_S53_Metabat2_binout.13
PUL0327,alpha-glucan,Li32203_S80_Maxbin2out.029
PUL0327,alpha-glucan,Li32147_S24_Metabat2_binout.115
PUL0327,alpha-glucan,Li32152_S29_Metabat2_binout.124
PUL0327,alpha-glucan,Li32206_S83_Metabat2_binout.65
PUL0327,alpha-glucan,Li32149_S26_Metabat2_binout.114
PUL0327,alpha-glucan,Li32149_S26_Metabat2_binout.114
PUL0327,alpha-glucan,Li32132_S9_Metabat2_binout.24
PUL0327,alpha-glucan,Li32176_S53_Metabat2_binout.39
PUL0327,alpha-glucan,Li32165_S42_Metabat2_binout.17
PUL0327,alpha-glucan,Li32165_S42_Metabat2_binout.17
PUL0327,alpha-glucan,Li32165_S42_Metabat2_binout.17
PUL0327,alpha-glucan,Li32179_S56_Metabat2_binout.25
PUL0327,alpha-glucan,Li32149_S26_Metabat2_binout.26
PUL0327,alpha-glucan,Li32144_S21_Maxbin2out.005
PUL0327,alpha-glucan,Li32203_S80_Metabat2_binout.8
PUL0327,alpha-glucan,Li32172_S49_Metabat2_binout.29
PUL0327,alpha-glucan,Li32206_S83_Metabat2_binout.105
PUL0327,alpha-glucan,Li32181_S58_Maxbin2out.026
PUL0327,alpha-glucan,Li32137_S14_Maxbin2out.008
PUL0327,alpha-glucan,Li32205_S82_Metabat2_binout.49
PUL0327,alpha-glucan,Li32168_S45_Maxbin2out.030
PUL0327,alpha-glucan,Li32166_S43_Maxbin2out.026
PUL0347,alpha-glucan,Li32170_S47_Metabat2_binout.64
PUL0347,alpha-glucan,Li32176_S53_Maxbin2out.029
PUL0347,alpha-glucan,Li32128_S5_Maxbin2out.003
PUL0347,alpha-glucan,Li32199_S76_Maxbin2out.013
PUL0347,alpha-glucan,Li32136_S13_Metabat2_binout.3
PUL0349,alpha-glucan,Li32130_S7_Metabat2_binout.24
PUL0349,alpha-glucan,Li32165_S42_Metabat2_binout.21
PUL0349,alpha-glucan,Li32201_S78_Metabat2_binout.1
PUL0349,alpha-glucan,Li32130_S7_Maxbin2out.047
PUL0349,alpha-glucan,Li32203_S80_Maxbin2out.007
PUL0349,alpha-glucan,Li32195_S72_Metabat2_binout.19
PUL0349,alpha-glucan,Li32195_S72_Metabat2_binout.19
PUL0349,alpha-glucan,Li32132_S9_Metabat2_binout.73
PUL0349,alpha-glucan,Li32205_S82_Maxbin2out.026
PUL0349,alpha-glucan,Li32130_S7_Maxbin2out.005
PUL0349,alpha-glucan,Li32196_S73_Maxbin2out.046
PUL0349,alpha-glucan,Li32134_S11_Maxbin2out.008
PUL0349,alpha-glucan,Li32148_S25_Metabat2_binout.46
PUL0349,alpha-glucan,Li32131_S8_Maxbin2out.005
PUL0349,alpha-glucan,Li32131_S8_Maxbin2out.005
PUL0349,alpha-glucan,Li32199_S76_Maxbin2out.014
PUL0349,alpha-glucan,Li32140_S17_Maxbin2out.011
PUL0349,alpha-glucan,Li32132_S9_Maxbin2out.002
